Obj_name,right_ascension,declination,max_prob
Obj_361,265.065332718605,66.7584337845073,0.53
Obj_2608,271.936038982425,65.5015924118798,0.53
Obj_803,60.1119758257414,-49.4077468538258,0.53
Obj_2519,58.4416087610721,-49.5950876399999,0.52
Obj_2014,63.6227139568585,-46.5982035681656,0.52
Obj_1643,262.55525752135,65.665594693475,0.52
Obj_2985,56.2073637544832,-48.7722467665566,0.52
Obj_2911,267.003457224228,68.1276540522101,0.52
Obj_1582,267.18193952785,66.5121291118338,0.52
Obj_1701,274.486165865838,65.2849755734879,0.52
Obj_1698,61.1176117440404,-47.2825744363882,0.52
Obj_586,54.7545025261283,-28.096212661608,0.52
Obj_1526,52.5870716709713,-28.3101699048543,0.52
Obj_192,51.181525355092,-27.6168733024656,0.52
Obj_2885,269.708397926889,65.3364034754803,0.52
Obj_2117,51.2969439442065,-27.5727898143178,0.52
Obj_2593,62.6442372160083,-50.0679940061887,0.52
Obj_2156,273.258905199837,67.8162501934811,0.52
Obj_2245,265.086326734801,66.3768752176697,0.52
Obj_2505,267.449457670917,66.2163907533625,0.52
Obj_1620,59.9185082680199,-48.5353479833342,0.51
Obj_1776,63.0412512075848,-47.4548705310877,0.51
Obj_1621,52.2105754483749,-28.9229809653059,0.51
Obj_1171,275.027984405263,65.2007717417498,0.51
Obj_2367,270.886716569052,63.5250424573413,0.51
Obj_847,270.637215725898,64.6253555713968,0.51
Obj_1205,53.7253321493334,-27.6971928825658,0.5
Obj_2380,270.359954068562,65.4379670574032,0.5
Obj_2815,60.4397207737029,-46.841076805112,0.5
