Obj_name,right_ascension,declination,max_prob
Obj_2405,51.0979607507069,-28.0054521015986,0.98
Obj_2407,269.464002983081,65.8862311803206,0.98
Obj_2837,269.507689473448,65.9221222076873,0.98
Obj_554,53.8956315905774,-28.9804769064455,0.98
Obj_563,263.135647205734,65.5419537197341,0.98
Obj_571,53.5480515039157,-26.5011113397788,0.98
Obj_579,63.3551860178739,-47.0174389666354,0.98
Obj_595,58.3257420284847,-49.1779680087745,0.98
Obj_2844,59.4180098458971,-50.4574167230346,0.98
Obj_511,58.030930181289,-49.4846889509087,0.98
Obj_2886,58.0434652268082,-50.764826468192,0.98
Obj_2889,66.3420418023798,-47.4032681793484,0.98
Obj_2865,64.4422179975815,-48.0365150827317,0.98
Obj_2355,58.5815183365253,-50.9626757385199,0.98
Obj_1291,65.4981759777281,-49.0330612292867,0.98
Obj_1290,57.3533517119107,-48.8603106481734,0.98
Obj_1244,65.2101324195604,-48.0673020980264,0.98
Obj_1293,64.8980810612913,-46.0833838295944,0.98
Obj_2433,262.430017325708,66.0124099886118,0.98
Obj_2445,54.3382387442999,-27.15388093259,0.98
Obj_2447,63.2445738980188,-48.6077102424684,0.98
Obj_1311,54.0236154478267,-27.0736489635033,0.98
Obj_2800,56.6036270826745,-48.2914779188082,0.98
Obj_2804,64.1073351817086,-48.1534687546157,0.98
Obj_630,53.7104185892918,-29.9265628522716,0.98
Obj_622,62.7017769339338,-49.9164507284991,0.98
Obj_632,275.969096409197,66.5841127911655,0.98
Obj_2808,62.0120162956276,-50.2180553140737,0.98
Obj_2814,61.5339028191058,-47.3154543906961,0.98
Obj_2431,53.5528280596908,-29.6151597783898,0.98
Obj_2831,50.929482644621,-26.9745431104286,0.98
Obj_2836,62.1881611673677,-45.9917347957769,0.98
Obj_1207,54.9286507138942,-28.4190970125293,0.98
Obj_1204,58.8893888278052,-47.2378874882452,0.98
Obj_2452,58.5765573330904,-48.7555873648715,0.98
Obj_659,271.627700561322,65.4506826340624,0.98
Obj_661,270.668945861492,66.8280971373997,0.98
Obj_1208,57.4928311138126,-50.5510072308382,0.98
Obj_674,55.0777979327851,-28.9060176702812,0.98
Obj_681,60.229857613714,-47.6016158747865,0.98
Obj_698,270.636595736229,68.2957527093344,0.98
Obj_2846,266.390008347332,65.2956487802314,0.98
Obj_2417,53.1211116137202,-29.859927554946,0.98
Obj_1288,263.462308312032,66.6993606562572,0.98
Obj_1350,269.122640275672,67.5041482742116,0.98
Obj_1355,56.6975972083504,-50.0603443664085,0.98
Obj_1101,56.2918176564589,-48.7758114161454,0.98
Obj_1086,269.195659151929,63.9359575112099,0.98
