Obj_name,PGC,EGIPS,RAJ2000,DEJ2000,Coord,max_prob
Obj_8932,92368,EGIPS J124956.7-220621,192.4865992,-22.1058851,J124956.78-220621.2,0.96
Obj_6922,1315132,EGIPS J105032.6+070932,162.6362321,7.1589846,J105032.70+070932.3,0.96
Obj_11437,92989,EGIPS J154120.6-014342,235.3361541,-1.7284432,J154120.68-014342.4,0.96
Obj_133,1159790,EGIPS J001018.2+001223,2.5758981,0.2065246,J001018.22+001223.5,0.96
Obj_9906,49181,EGIPS J135110.3-261829,207.7933139,-26.3083285,J135110.40-261830.0,0.96
Obj_14447,978820,EGIPS J210705.8-102311,316.774391,-10.386458,J210705.85-102311.2,0.96
Obj_5601,1235106,EGIPS J091901.4+024208,139.7560547,2.7024512,J091901.45+024208.8,0.96
Obj_415,1970,EGIPS J003230.8+023428,8.128689,2.5746021,J003230.89+023428.6,0.96
Obj_15408,69428,EGIPS J223932.1+083646,339.8837769,8.6128929,J223932.11+083646.4,0.96
Obj_6030,2054372,EGIPS J095058.5+344639,147.7441065,34.7776439,J095058.59+344639.5,0.96
Obj_6423,1859816,EGIPS J101650.8+291352,154.2116909,29.2311322,J101650.81+291352.1,0.96
Obj_6403,2584920,EGIPS J101444.3+585822,153.6848473,58.9727934,J101444.36+585822.1,0.96
Obj_6309,1515584,EGIPS J100829.4+164344,152.1227499,16.7288901,J100829.46+164344.0,0.96
Obj_12165,1880581,EGIPS J162751.9+295106,246.9664833,29.8519066,J162751.96+295106.9,0.96
Obj_7671,1695341,EGIPS J113158.2+235236,172.9927234,23.8766848,J113158.25+235236.1,0.96
Obj_5790,1044300,EGIPS J093318.8-052821,143.3284514,-5.4726334,J093318.83-052821.5,0.96
Obj_4226,2584038,EGIPS J072956.3+585353,112.4848692,58.8981448,J072956.37+585353.3,0.96
Obj_5772,3530486,EGIPS J093156.3+082729,142.984876,8.4582181,J093156.37+082729.6,0.96
Obj_15494,95338,EGIPS J224550.3-283543,341.4598765,-28.5952887,J224550.37-283543.0,0.96
Obj_9705,48084,EGIPS J133701.0+314559,204.2543319,31.7665707,J133701.04+314559.7,0.96
Obj_7274,1641374,EGIPS J111025.4+210217,167.6062166,21.0381429,J111025.49+210217.3,0.96
Obj_13674,2670052,EGIPS J190955.9+643744,287.4832187,64.6289778,J190955.97+643744.3,0.96
Obj_8387,4103611,EGIPS J121603.2+140046,184.0134954,14.0129337,J121603.24+140046.6,0.96
Obj_10493,51806,EGIPS J142958.7+395626,217.4948042,39.9407244,J142958.75+395626.6,0.96
Obj_9724,92961,EGIPS J133829.8+135922,204.6244009,13.9896119,J133829.86+135922.6,0.96
Obj_15771,3976104,EGIPS J230846.5+025250,347.1937968,2.8806831,J230846.51+025250.5,0.96
Obj_10798,92978,EGIPS J145032.5+252410,222.635757,25.4028038,J145032.58+252410.1,0.96
Obj_16412,1161475,EGIPS J235822.7+001605,359.5948399,0.2681529,J235822.76+001605.4,0.96
Obj_8712,41950,EGIPS J123538.6-001221,188.9111263,-0.2059208,J123538.67-001221.3,0.96
Obj_3065,       ,EGIPS J043530.3+711506,68.8764025,71.2519089,J043530.34+711506.9,0.96
Obj_2371,1564086,EGIPS J030554.4+183527,46.4770707,18.5910947,J030554.50+183527.9,0.96
Obj_162,       ,EGIPS J001253.4+185154,3.2227451,18.8650079,J001253.46+185154.0,0.96
Obj_14576,       ,EGIPS J212342.7+285242,320.9281999,28.8785614,J212342.77+285242.8,0.96
